,Article Title,Category
5637,Egypt to sign final financial agreements with Saudi Arabia worth $22bln: Officials,Economy
5638,Blue chips drive Egypt's main index up,Economy
5639,Egypt's financial regulator issues rules for covered bonds,Economy
5640,"Dollar slides to 17-month low vs yen as stocks, oil fall",Economy
5641,Egypt to finalise $500 mln agreement with World Bank for southern development,Economy
5642,Egypt central bank sells $120 mln at regular FX auction,Economy
5643,Mubarak sons could face questioning over 'Panama Papers' revelations,Economy
5644,Egypt's foreign currency reserves slightly up in March,Economy
5645,Egypt's stocks edge up with foreigners as net buyers,Economy
5646,Yields fall on Egyptian debt at Monday auction,Economy
5647,Egypt's tourist numbers drop in February for fourth month in row,Economy
5648,Egypt's stocks close slightly down on Sunday,Economy
5649,"Lebanon, Palestine join Agadir free trade agreement



The Arab Mediterranean free trade agreement also groups Egypt, Jordan, Morocco and Tunisia, and allows greater access to European markets",Economy
5650,LNG Prices dip with tender transaction levels,Economy
5651,Egypt's market closes week slightly up,Economy
5652,Egypt's Ezz steel reports EGP 418 mln in net losses in 2015,Economy
5653,"Egypt's one-year, six-month Tbill yields drop at Thursday's auction",Economy
5654,"Telecom Egypt names Maged Osman Chairman, Tamer Gadallah CEO",Economy
5655,"Egypt's BOP deficit jumps 240 pct in first half of fiscal year



Plummeting tourism receipts, net transfers, and Suez Canal revenues cause the current account deficit to more than double as FDI inflows rise, says Central Bank of Egypt",Economy
5656,Egypt cabinet approves 2016-17 draft budget targeting 5-6 pct GDP growth,Economy
5657,"Egypt stocks falter as CIB falls while TE rises 



Market bellwether Commercial International Bank dropped 2.2 percent to trade at EGP 38.49 per share amid Wednesday's downward slide",Economy
5658,Telecom Egypt expects EGP 1.5 bn in profits from Vodafone Egypt,Economy
5659,Government reshuffles its representatives in Telecom Egypt board,Economy
5660,Yellen comforts world stocks with cautious rate rise whispers,Economy
5661,Saudi's Savola says EBRD will invest $100 mln in Egypt subsidiary,Economy
5662,"Egypt's main index rises, unaffected by EgyptAir plane hijacking",Economy
5663,"Egypt cbank FX auction proceeds to clear backlog on imports of staples, medicines",Economy
5664,Egypt's top auditor Hisham Geneina dismissed by presidential decree,Economy
5665,"Egypt's market slightly up, foreigners are net buyers",Economy
5666,Companies warn of delays to giant Israel gas field after court rejects guarantee,Economy
5667,Egypt's 5-year bond yield jumps in Monday's auction,Economy
5668,Egyptian pound weakens to record against the dollar on black market,Economy
5669,Egypt's Banque Misr in talks for 300 mln euro syndicated loan,Economy
5670,"Egypt PM unveils ambitious programme to revive economy



Sherif Ismail presented to parliament Sunday an ambition government plan to halt and turn around Egypt's deteriorating economic profile",Economy
5671,Egypt's stocks slide on profit taking,Economy
5672,Egypt's Orascom Telecom acquisition of CIB's investment arm in limbo: Sawiris,Economy
5673,Egypt's EGAS completes tender for two LNG cargoes for April delivery,Economy
5674,"Egypt to float stakes in 2 state-owned banks, sell United Bank stake this year: Tarek Amer",Economy
5675,"Egypt to repay $1.8 bln to Qatar, Paris Club next July: CBE governor",Economy
5676,"Egypt sold $500 mln in T-bills, bonds since devaluation, expects billions more: CBE Governor",Economy
5677,Egypt fails to secure April LNG shipments,Economy
5678,Egypt targets 5.2pct growth for fiscal year 2016/17: Cabinet,Economy
5679,Egypt's cabinet approves bill facilitating industrial project permits,Economy
5680,Egypt's GASC receives wheat offers from six trading firms,Economy
5681,Egypt stocks rise for second day after cabinet reshuffle,Economy
5682,Egypt's trade deficit falls 5pct in December,Economy
5683,Egypt's central bank sets 9-year term limit for bank CEOs,Economy
5684,Egypt supply minister says close to wiping out graft in wheat sector,Economy
5685,Egypt's main index slightly up Wednesday; foreign investors net buyers,Economy
5686,Egyptian Financial Group Hermes' net profits down 14pct in 2015,Economy
5687,Oil dips as market reacts calmly to Brussels,Economy
5688,Egypt's Suez Canal revenues decline for 2nd consecutive month,Economy
5689,"Egypt's main stocks close down on Tuesday, pause gains wave",Economy
5690,Egypt's property developer Emaar Misr saw net profit doubled in 2015,Economy
5691,Egypt central bank sells $104.5 million at regular FX auction on Tuesday,Economy
5692,Egypt main index edges up Monday despite profit taking,Economy
5693,Egypt's Tbond yields jump after rate hike,Economy
5694,Centamin sees 28% drop in profit before tax in 2015,Economy
5695,"Fitch praises Egyptian pound devaluation, warns of high inflation",Economy
5696,Egyptian public employees protest civil service law salaries,Economy
5697,Egypt's main index edges down on profit taking,Economy
5698,Egypt's Central Bank cuts FX auctions to one a week from three,Economy
5699,Pound devaluation is credit positive for Egypt: Moody's,Economy
5700,Central Bank of Egypt raises interest rates by 150 basis points,Economy
5701,Egypt index rally continues as investors embrace new exchange rate policy,Economy
5702,Egypt's central bank keeps pound stable at 8.78 per dollar,Economy
5703,Egypt's EFG Hermes to sell 40pct stake of Credit Libanais,Economy
5704,Egypt's wheat reserves enough until beginning of July: Ministry,Economy
5705,Egypt stocks continue rally after pound strengthens,Economy
5706,Egypt's central bank strengthens pound against dollar,Economy
5707,Egypt signs $108 mln loan with Kuwait Fund for power station,Economy
5708,Egypt's leading carmaker GB Auto saw 34% rise in 2015 profits,Economy
5709,Egypt stocks continue uptrend on Wednesday,Economy
5710,Egypt's property developer SODIC doubles net profit in 2015,Economy
5711,Major oil producers to talk output freeze in Qatar in April,Economy
5712,"Egypt stocks remain up on Tuesday, slash gains on profit-taking",Economy
5713,Egypt's central bank offering $1.5 bln at auction to 'eradicate' black market,Economy
5714,"Egyptian pound steady at special FX auction on Tuesday: central bank



The CBE puts large sums of dollars at new higher price on the market for the second day in a row, and, virtually, selling out again",Economy
5715,"Economists welcome Egyptian Pound devaluation, flexible exchange rate",Economy
5716,Egypt's GASC targeting 4-4.5 mln T of local wheat buying in 2016,Economy
5717,Egyptian banks offer EGP-denominated certificates with 15pct annual yield,Economy
5718,"Egypt's stocks surge on CBE flexible exchange rate



The daily stock turnover hit the highest since May 2014 at EGP 1.4 billion",Economy
5719,"Egypt's central bank depreciates pound, sells $198 mln in special auction",Economy
5720,"Egypt bourse soars close to 7 pct after Egyptian Pound devalued



Benchmark EGX30 up 6.8 percent hours after a special Central Bank U.S. dollar auction devalued Egyptian Pound to 8.85 against the dollar",Economy
5721,Egypt central bank auctions $200 mln at 8.85 pounds per dollar: Bankers,Economy
5722,Egypt's public banks to issue Euro certificates for citizens abroad,Economy
5723,Asia reforms key for global economic growth: IMF chief,Economy
5724,Egypt lowers gas prices to steel manufacturers by 36pct,Economy
5725,"Oil down on U.S. refinery maintenance, OPEC meet doubts",Economy
5726,"Fed to raise rates by mid-year, again before year-end: Reuters poll",Economy
5727,"Egypt's stocks end up week of gains, nearing 3-month high",Economy
5728,Egypt's core inflation eases to 7.5pct year-on-year in Feb,Economy
5729,Egypt's annual urban consumer price inflation eased to 9.1 pct in Feb: statistics agency,Economy
5730,Egypt denies seeking IMF loan: central bank official,Economy
5731,"Oil up again on OPEC meeting anticipation, awaits US inventory data",Economy
5732,National Bank of Egypt raises rates on dollar deposit certificates,Economy
5733,Egypt's central bank lifts US-dollar caps for corporations,Economy
5734,Orange Egypt CEO warns of awarding fourth mobile licence,Economy
5735,Thomas Cook extends Sharm El Sheikh holiday cancellations to October,Economy
5736,Egypt's central bank ends foreign currency caps on individuals,Economy
5737,Updated: Egypt's mobile operator Mobinil officially rebrands as Orange,Economy
5738,Egypt's stock market continues gains for third consecutive session,Economy
5739,Egypt's Orascom TMT lends Beltone 1 bln pounds to acquire CI Capital,Economy
5740,Egypt's EGAS makes first LNG payments for year: sources,Economy
5741,Egypt's treasury bond yields jump in Monday's auction,Economy
5742,"Egypt's benchmark index up 0.75 pct amid Arab, foreign purchases",Economy
5743,Telecom Egypt sees 107pct jump in net profits for 2015,Economy
5744,Egypt's central bank sells $551 mln in exceptional FX auction,Economy
5745,Stocks almost erase 2016 losses as bulls charge,Economy
5746,Egypt's Suez Cement sees losses in 2015,Economy
5747,Egypt appoints new head of agriculture quarantine authority,Economy
5748,Egypt's stock market resumes upward trend on heavyweight gains,Economy
5749,"Orascom Construction obtains $200 mln contracts for projects in Algeria, Egypt",Economy
5750,Moody's places Arab Gulf states on review for downgrade,Economy
5751,"US payrolls surge, boost Fed rate hike prospects",Economy
5752,Egypt's poorest struggle to find rice amid hoarding,Economy
5753,China's premier says economy faces greater difficulties in 2016,Economy
5754,Egypt foreign reserves $16.53 billion at end-Feb: C.bank,Economy
5755,"German summer bookings for Turkey, Egypt, Tunisia drop 40 pct",Economy
5756,Egypt's stock market ends week in green,Economy
5757,Egypt sees 46% drop in tourism in January year-on-year,Economy
5758,Egypt's largest bank receives $700 mln loan from China,Economy
5759,Egypt addresses airline concerns on profit repatriation,Economy
5760,"Egypt's debt service ups budget deficit in first half of FY 2015/16 



Interest payments grew 42.7 percent to reach EGP 114 billion ($14.6 billion), or four percent of GDP",Economy
5761,"Local contractors assigned to execute 95pct of Egypt's new capital: Minister



The first phase of the 170,000 feddan mega project is due to start before the end of this month",Economy
5762,"Egypt’s parliament approves defence loan ‎agreement with France



MPs said the loan was necessary to help ‎Egypt's armed forces fight terrorism in North Sinai",Economy
5763,"Adidas nominates Egptian billionaire Sawiris, Belgian tycoon Frere to join board



Adidas is set to expand its board, adding Nassef Sawiris who owns a five percent stake in the sports retail giant",Economy
5764,Egypt's stocks continue to decline for third session in row,Economy
5765,Egypt's tax revenues up 21pct in Jul-Dec 2015/16,Economy
5766,Clouds gather over Africa as Barclays heads out,Economy
5767,Global stocks rally as global slowdown fears fade,Economy
5768,Japanese companies to invest in Egyptian projects worth $18 bln,Economy
5769,Egypt's Pioneers to complete Rooya listing in H2 2016,Economy
5770,Egypt's main index edges down as local investors turn to net sellers,Economy
5771,"Egypt cancels 5-year T-bond issue, 10-year bond yield jumps",Economy
5772,Nestle eyes Egypt growth despite dollar squeeze,Economy
5773,Egypt stocks inch down on Monday as foreigners sell,Economy
5774,Egypt's Suez Canal revenues drop to $411.8 million in January,Economy
5775,Egyptian public banks to issue dollar certificates for citizens abroad,Economy
5776,"Egyptian T-bill yields rise, signals possible interest rate hike",Economy
5777,"Egypt index up 1.3% as Global Telecom, other blue chips climb



Global Telecom Holding up 3 per cent after announcement of intended merger of newly-acquired Beltone Financial with CI Capital",Economy
