,Article Title,Category
3310,Audacious Ndombele goal caps Spurs' 3-1 win vs Sheffield Utd,Sport
3311,Napoli thrash Fiorentina in Serie A,Sport
3312,AC Milan's Calhanoglu and Hernandez test positive for coronavirus,Sport
3313,"New boss Rooney backs Derby to respond after defeat by Rotherham



Derby suffered a COVID-19 outbreak at the club recently but Rooney said that was not the reason for their disappointing performance",Sport
3314,"Mount winner buys Lampard time at Chelsea



The Blues were languishing down in 10th at kick-off after a run of one win in six league games left Lampard fighting for his job",Sport
3315,"Koeman says Messi will have final word on fitness



'He trained alone yesterday and today he'll join the group'",Sport
3316,"Ronaldo says 'Derby of Italy' won't decide title, praises ‘unique’ Ibrahimovic



Second-placed Inter host champions Juve in the “Derby of Italy” at San Siro",Sport
3317,Pirlo credits 'mentor' Conte with fuelling coaching ambitions,Sport
3318,"West Brom sink Wolves to seal Allardyce's first win



Wolves are winless in six league games and have not beaten the Baggies in 10 years",Sport
3319,"Key battles in Liverpool's Manchester United showdown



The bitter rivals are engaged in a battle for the Premier League title, with leaders United sitting three points clear of second placed Liverpool",Sport
3320,"Ozil to end Arsenal contract, move to Fenerbahce: Report",Sport
3321,"Ferguson says management all about results, backs Rooney to succeed at Derby",Sport
3322,"PSG manager Pochettino tests positive for COVID-19, to miss Angers game",Sport
3323,"COVID-19 forces Auckland City FC to withdraw from FIFA Club World Cup



The FIFA Club World Cup is scheduled to take place from 1-11 February in Qatar",Sport
3324,"Rooney gets Derby manager's job permanently, stops playing",Sport
3325,"Ibrahimovic planning talks on extending Milan stay



Ibrahimovic joined Milan in December 2019, and signed a one-year extension last summer to carry on in Serie A for another season in 2020-21",Sport
3326,"Hard to enforce ban on players hugging, says Chelsea's Lampard



The Premier League was holding virtual meetings to reinforce the message that protocols must be respected",Sport
3327,"Match facts: Arsenal v Crystal Palace (English Premier League)



Ahram Online provided a live score coverage for Thursday’s match between Arsenal and Crystal Palace in the 18th matchday of the English Premier League",Sport
3328,UEFA plans for Euro and Champions League unchanged despite pandemic fears,Sport
3329,"Show players yellow cards for hugging, suggests UK politician",Sport
3330,Preview: Man United's title aspirations set for Anfield acid test,Sport
3331,"Barcelona to discuss election plans with regional govt amid restrictions



Barca have been in the hands of a management committee with limited powers since Josep Maria Bartomeu resigned as president in October",Sport
3332,'Must do better' - stunned Bayern left rueing cup defeat,Sport
3333,Villa v Everton postponed due to COVID-19 concerns,Sport
3334,"In-form Foden is natural fit for England, says Guardiola



Guardiola praised his young match-winner, who is City's leading goalscorer this season",Sport
3335,"Bayern defence a source of concern ahead of flying Freiburg visit



Freiburg are on a five-game winning run, their longest ever in the league, and with 16 goals scored and two conceded it is the best sequence of any team in Europe's top five leagues",Sport
3336,Returning Neymar helps PSG to Champions Trophy triumph over Marseille,Sport
3337,"Ronaldo v Lukaku as title-chasing Juventus, Inter clash",Sport
3338,Holders Bayern knocked out of German Cup by second tier Kiel,Sport
3339,"Foden strikes against Brighton to send Man City third in Premier League



The 2018 and 2019 champions started the season sluggishly but have hit the accelerator in recent weeks and are now just one point behind Liverpool with a game in hand.",Sport
3340,"Lewandowski credits Klopp's role in making him a top striker



Lewandowski was voted FIFA's best male player last month, while Klopp won the men's coach award for the second year running after ending Liverpool's 30-year wait to be crowned English league champions in 2019/20.",Sport
3341,"Last-gasp Lukaku books Inter Italian Cup clash with AC Milan



Belgian Lukaku connected with Nicolo Barella's cross in the 119th minute to beat Fiorentina goalkeeper Pietro Terracciano and snatch a late triumph.",Sport
3342,"United's Pogba urges calm ahead of Liverpool clash



Pogba's goal secured United a 1-0 win over Burnley on Tuesday which sent them three points clear of the Reds.",Sport
3343,Rashford wins school meal assurance from UK PM Johnson,Sport
3344,Premier League clubs warned by EPL chief over Covid protocols,Sport
3345,Real Madrid striker Jovic returns to Eintracht Frankfurt,Sport
3346,Pogba sends United clear at the top with win at Burnley,Sport
3347,Palmeiras into Libertadores final after VAR thwarts River,Sport
3348,"Real Madrid defend Super Cup repatriated from Saudi to storm-hit Spain



Barcelona play Real Sociedad in the first semi-final on Wednesday in Cordoba, before trophy holders Madrid face Athletic Bilbao in Malaga on Thursday, with the winners remaining in southern Spain to contest Sunday's final",Sport
3349,"Barca election must be held despite restrictions, says Laporta",Sport
3350,Neymar fit for PSG as Pochettino targets first trophy,Sport
3351,"Mourinho has no sympathy for Fulham over fixture switch



Spurs had been due to play Aston Villa on Wednesday, but a coronavirus outbreak at the Midlands club forced a postponement on Monday.",Sport
3352,Man City group announces tie-up with Club Bolivar,Sport
3353,"La Liga strugglers Huesca, Alaves sack coaches",Sport
3354,Palace say Eze went to QPR match without their knowledge,Sport
3355,Outcast midfielder Ozil has no regrets about joining Arsenal,Sport
3356,"Spain La Liga results & scorers (18th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (8-11 January)",Sport
3357,Liverpool will clash with Manchester United in FA Cup fourth round,Sport
3358,"Premier League records 36 new COVID-19 cases as calls for season's halt grow



Since the new Premier League season kicked off, 207 players and staff have tested positive for the novel coronavirus in 21 rounds of testing.",Sport
3359,Eze latest Premier League star to breach Covid rules,Sport
3360,Juventus' Dybala out for up to 20 days with knee injury,Sport
3361,Who is Matthew Hoppe? Meet the new Bundesliga star and Schalke hero,Sport
3362,"Tottenham to play Fulham instead of Villa after virus issues



Fulham's match against Spurs on December 30 was itself postponed because of a Covid-19 outbreak among Scott Parker's squad",Sport
3363,Manchester City boss Guardiola confused by football's virus rules,Sport
3364,"Solskjaer hopes to have Pogba, Lindelof and Shaw back for Liverpool game



United have won eight and drawn two of their last 10 matches to close in on champions Liverpool but Solskjaer said it was far too early to talk about a title challenge",Sport
3365,Tottenham still expect to face COVID-hit Villa: Mourinho,Sport
3366,"Italy Serie A results & scorers (17th matchday)



Follow Ahram Online's coverage of Italy Serie A matches of the 2020/2021 season (9-11 January)",Sport
3367,"Germany Bundesliga results & scorers (15th matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches of the 2020/2021 season (8-10 January)",Sport
3368,"Struggling Aguero adds to Man City's Covid absentees



Sergio Aguero must go into isolation after coming in contact with a person who is positive",Sport
3369,Dortmund star Witsel faces months out with torn Achilles tendon,Sport
3370,Roma snatches a late draw against title rival Inter Milan,Sport
3371,Lyon striker Moussa Dembele in talks to join Atletico Madrid,Sport
3372,West Brom must bolster attack in January transfer window: Allardyce,Sport
3373,"Arsenal forward Martinelli set for ankle scan



The Brazilian was named in Arsenal's starting lineup for the third-round tie at Emirates Stadium but was replaced by Reiss Nelson minutes before kickoff",Sport
3374,"Halland, Sancho star as Dortmund denies Leipzig top spot



Schalke remains bottom of the league with seven points from 15 games after its first victory",Sport
3375,"Messi, Griezmann net braces in Barclona 4-0 win at Granada



Messi got his league-leading 11th goal in the 42nd when he drove a free kick under two players who jumped in the defensive barrier",Sport
3376,"Atletico against Bilbao postponed as snowstorm hits Spain



Real Madrid's match away at Osasuna in Pamplona, scheduled for 2000 GMT, remained in doubt on Saturday afternoon",Sport
3377,Gross ends Schalke's 30-game winless run,Sport
3378,"Ibrahimovic returns to AC Milan squad against Torino



Ibrahimovic scored 10 goals in six league games before picking up a thigh injury after scoring a double in a 3-1 win over Napoli on November 22",Sport
3379,Tottenham boss Mourinho to buy Marine raffle ticket,Sport
3380,Snowstorm forces postponement of Atletico Madrid vs Bilbao,Sport
3381,Klopp pleased after Liverpool overcome 'tricky' Villa challenge,Sport
3382,Lampard 'excited' as he aims to end Chelsea slump,Sport
3383,"Aston Villa cleared to face Liverpool in FA Cup despite COVID-19 outbreak



Villa closed their training ground and cancelled Thursday's practice session after a number of first-team players and staff tested positive for the virus",Sport
3384,"Ajax Amsterdam sign striker Haller from West Ham



The conclusion of two days of negotiations on Friday means Haller will be available to debut for Ajax when they host PSV Eindhoven in a top of the table clash on Sunday",Sport
3385,"PFA reminds players to maintain distance when celebrating goals



Declan Kidney, the director of rugby of London Irish, said players may resort to creative, choreographed celebrations after Premiership Rugby introduced similar protocols to combat the virus",Sport
3386,"Gnabry doubtful for Bayern as Flick looks to equal Guardiola's record



Gnabry took a painful blow to the shin in last Sunday's 5-2 win at home to Mainz when lethargic defending left Bayern two-goals down before roaring back for a win which kept them two points clear.",Sport
