,Final_text,Category
11086,interview egypt budget surplus help facing covid19 challenge say imf jihad azour azour reveal ahram online egypt expected witness inflation rate 57 2020 62 2021 adding egypt receive around 16 billion second tranche oneyear sba loan december,Economy
11087,egypt mahmoud mohiedin elected imf executive director board member mohiedin also become imf board member representing egypt arab state group comprises egypt uae bahrain kuwait oman qatar jordan iraq lebanon yemen,Economy
11088,egypt ifad discus expanding sustainable agriculture project minister noted project align ministry ’ principle economic diplomacy strengthen ‘ global partnership effective development ’,Economy
11089,cbe accelerate implementation digital transformation egypt ejb ejb also said new legislation drafted reduce risk digital currency use,Economy
11090,coronavirus collapse global oil price cost mena 230 bln world bank nguyens statement came press briefing held monday launch wb ’ economic outlook update mena,Economy
11091,world bank urge trade integration liberalisation mena address covid19 challenge wb highlighted african continental free trade area afcfta model trade integration would connect 13 billion people combined gdp 34 trillion,Economy
11092,world bank upgrade egypt growth forecast 35 2020 world bank project egypt ’ real gdp per caput growth record 17 percent 2020 37 percent 2019 continue downturn reach 06 percent 2021,Economy
11093,egypt country see positive growth mena 2020 expected 35 imf country group except egypt projected see negative growth 2020 rebound 22 percent growth 2021 according imf,Economy
11094,abu dhabis adq invest 1 billion help retailer lulu expand egypt “ egypt important growth market u see great potential future business ” said yusuff ali lulu ’ chairman,Economy
11095,egypt untapped opportunity could help offset market uncertainty shell md khaled kacem shell said comment optimising operation efficiency longevity could bolster market resilience amid covid19 crisis,Economy
11096,egypt ’ real gdp growth reach 35 end 2020 fitch solution average inflation rate expected reach 59 percent end 2020 current level 33 percent announced october according fitch solution,Economy
11097,coronavirus push 3 million people mena extreme poverty world bank half mena ’ people living extreme poverty 15 year old unemployment worse among youth stated wb report,Economy
11098,egypt allocates egp 367 billion fy 20202021 budget 691 green project hoped 30 percent investment allocated green project coming fy 20212022 budget elsaid stated,Economy
11099,middleincome country lost 50 revenue due coronavirus official imf classified egypt middleincome country,Economy
11100,mf wbg urge addressing low middleincome country debt challenge committee advised ensuring affordable energy access energy security addressing challenge economic environmental vulnerability,Economy
11101,climate change adaptation cost africa 50 bln year 3 gdp imf climatic change subsaharan africa affect 13 million people cause 520 mln direct economic damage annually according imf,Economy
11102,‘ right time invest egypt french ambassador ambassador stéphane romatet made statement virtual panel egypt minister planning representative 70 french company discus opportunity egyptian economy,Economy
11103,uaes dana gas raise loan avoids another restructuring july dana hired financial firm houlihan lokey advise sukuk islamic bond already restructured twice,Economy
11104,siemens energy inaugurates service centre training academy egypt suez canal economic zone,Economy
11105,emerging economy need adopt fiscal consolidation policy covid19 recovery imfc 42nd communique imfc said tentative global economic recovery underway supported extraordinary macroeconomic policy response,Economy
11106,global output drop 11 trillion 2021 imf managing director coronavirus crisis severe effect number global economic index possibly constituting worse global recession since 1870 according world bank,Economy
11107,emerging market prioritise life health achieve economic recovery wb president speed recovery country need maintaining core public private sector business recognising many business ’ survive downturn said world bank group president malpass,Economy
11108,egypt launch first kind green bond london bourse worth 750 mln uk official welcomed launch considering historic moment ukegypt relation,Economy
11109,infrastructure project drive global postcovid recovery minister almashat egypt ’ minister international cooperation made comment participation global economic prospect session annual international monetary fund world bank meeting,Economy
